input,translation
O00222,R-HSA-4615885
O00230,R-HSA-167287
O00230,R-HSA-418555
O00231,R-HSA-977606
O00231,R-HSA-8941858
O00231,R-HSA-186797
O00231,R-HSA-350562
O00231,R-HSA-8983432
O00231,R-HSA-1474228
O00231,R-HSA-975956
O00231,R-HSA-1834949
O00231,R-HSA-9639288
O00231,R-HSA-2408557
O00231,R-HSA-168333
O00231,R-HSA-6798695
O00231,R-HSA-2467813
O00231,R-HSA-1442490
O00231,R-HSA-211945
O00231,R-HSA-373753
O00231,R-HSA-5655332
O00231,R-HSA-9672387
O00231,R-HSA-6781823
O00231,R-HSA-997272
O00231,R-HSA-1912408
O00231,R-HSA-75105
O00231,R-HSA-5689880
O00231,R-HSA-428930
O00231,R-HSA-5620912
O00231,R-HSA-9013405
O00231,R-HSA-177504
O00231,R-HSA-418594
O00231,R-HSA-73728
O00231,R-HSA-499943
O00231,R-HSA-189483
O00231,R-HSA-174113
O00231,R-HSA-6804757
O00231,R-HSA-1237044
O00231,R-HSA-975871
O00231,R-HSA-8951664
O00231,R-HSA-5689880
O00231,R-HSA-6804756
O00231,R-HSA-8856828
O00231,R-HSA-1482788
O00231,R-HSA-2485179
O00231,R-HSA-2559582
O00231,R-HSA-69052
O00231,R-HSA-9022534
O00231,R-HSA-76066
O00231,R-HSA-917937
O00231,R-HSA-203615
O00231,R-HSA-5607763
O00231,R-HSA-3000178
O00231,R-HSA-2172127
O00231,R-HSA-8955332
O00231,R-HSA-1445148
O00231,R-HSA-9687136
O00231,R-HSA-2129379
O00231,R-HSA-176412
O00231,R-HSA-72187
O00231,R-HSA-6803205
O00231,R-HSA-913709
O00231,R-HSA-1855204
O00231,R-HSA-210990
O00232,R-HSA-2871837
O00232,R-HSA-9018519
O00232,R-HSA-9707564
O00232,R-HSA-110320
O00232,R-HSA-212436
O00232,R-HSA-6804114
O00232,R-HSA-5696397
O00232,R-HSA-5358346
O00232,R-HSA-5654712
O00232,R-HSA-190374
O00232,R-HSA-445095
O00232,R-HSA-8939902
O00232,R-HSA-6807878
O00232,R-HSA-8957275
O00232,R-HSA-5620924
O00232,R-HSA-8876725
O00232,R-HSA-1236974
O00232,R-HSA-163125
O00232,R-HSA-75953
O00232,R-HSA-110314
O00232,R-HSA-73762
O00232,R-HSA-5654689
O00232,R-HSA-416476
O00232,R-HSA-202424
O00232,R-HSA-1234176
O00232,R-HSA-2454202
O00232,R-HSA-2029482
O00232,R-HSA-4551638
O00232,R-HSA-73728
O00232,R-HSA-1660516
O00232,R-HSA-181430
O00232,R-HSA-8939902
O00232,R-HSA-2219530
O00232,R-HSA-6781827
O00232,R-HSA-1250347
O00232,R-HSA-210991
O00232,R-HSA-8941858
O00232,R-HSA-5676590
O00232,R-HSA-8951664
O00232,R-HSA-2197563
O00232,R-HSA-9754678
O00232,R-HSA-8943724
O00232,R-HSA-6798695
O00232,R-HSA-6798695
O00232,R-HSA-383280
O00232,R-HSA-5663213
O00232,R-HSA-174048
O00232,R-HSA-5685942
O00232,R-HSA-525793
O00232,R-HSA-112409
O00232,R-HSA-8949215
O00232,R-HSA-170968
O00232,R-HSA-381753
O00232,R-HSA-5690714
O00232,R-HSA-9610379
O00232,R-HSA-975144
O00232,R-HSA-170822
O00232,R-HSA-5620924
O00232,R-HSA-418885
O00232,R-HSA-114604
O00233,R-HSA-432720
O00233,R-HSA-2029482
O00233,R-HSA-68962
O00233,R-HSA-8980692
O00233,R-HSA-376176
O00233,R-HSA-389957
O00233,R-HSA-6814122
O00233,R-HSA-877300
O00233,R-HSA-912446
O00233,R-HSA-6814122
O00233,R-HSA-2408557
O00233,R-HSA-427389
O00233,R-HSA-9031528
O00233,R-HSA-174495
O00233,R-HSA-3899300
O00233,R-HSA-389977
O00233,R-HSA-110331
O00233,R-HSA-5696395
O00233,R-HSA-114604
O00233,R-HSA-1442490
O00233,R-HSA-72163
O00233,R-HSA-3134975
O00233,R-HSA-5658442
O00233,R-HSA-416550
O00233,R-HSA-9013405
O00233,R-HSA-5693579
O00233,R-HSA-9609690
O00233,R-HSA-426048
O00233,R-HSA-9752946
O00233,R-HSA-983695
O00233,R-HSA-73863
O00233,R-HSA-5689880
O00233,R-HSA-8963889
O00233,R-HSA-168333
O00233,R-HSA-76066
O00233,R-HSA-2219530
O00233,R-HSA-8948751
O00233,R-HSA-977068
O00233,R-HSA-212436
O00233,R-HSA-72187
O00233,R-HSA-975634
O00233,R-HSA-6790901
O00233,R-HSA-5628897
O00233,R-HSA-9664565
O00233,R-HSA-9703648
O00233,R-HSA-5368286
O00233,R-HSA-9020558
O00233,R-HSA-72086
O00233,R-HSA-427359
O00233,R-HSA-72695
O00233,R-HSA-193670
O00233,R-HSA-9664323
O00233,R-HSA-418990
O00233,R-HSA-381426
O00233,R-HSA-5620916
O00233,R-HSA-6782210
O00233,R-HSA-114608
O00233,R-HSA-212436
O00233,R-HSA-8950505
O00237,R-HSA-9634600
O00238,R-HSA-9708530
O00241,R-HSA-5654688
O00241,R-HSA-69231
O00241,R-HSA-418555
O00244,R-HSA-8963693
O00244,R-HSA-1059683
O00253,R-HSA-212436
O00254,R-HSA-6804756
O00254,R-HSA-6798695
O00254,R-HSA-9664323
O00254,R-HSA-6788467
O00255,R-HSA-674695
O00255,R-HSA-2559582
O00255,R-HSA-6811434
O00255,R-HSA-196780
O00255,R-HSA-5674135
O00255,R-HSA-877300
O00257,R-HSA-201722
O00257,R-HSA-9635465
O00257,R-HSA-9662360
O00257,R-HSA-9705671
O00257,R-HSA-168298
O00257,R-HSA-6791226
O00257,R-HSA-381426
O00257,R-HSA-167238
O00257,R-HSA-6811558
O00258,R-HSA-5658442
O00264,R-HSA-450408
O00267,R-HSA-112126
O00267,R-HSA-5610780
O00267,R-HSA-9609690
O00267,R-HSA-3928665
O00267,R-HSA-9013423
O00267,R-HSA-2871837
O00267,R-HSA-8854050
O00267,R-HSA-9029569
O00267,R-HSA-844623
O00267,R-HSA-5576886
O00267,R-HSA-5676590
O00267,R-HSA-110331
O00267,R-HSA-5685939
O00267,R-HSA-186797
O00267,R-HSA-3232142
O00267,R-HSA-983168
O00267,R-HSA-913709
O00267,R-HSA-8866907
O00267,R-HSA-877300
O00268,R-HSA-198933
O00268,R-HSA-2559580
O00268,R-HSA-5655302
O00268,R-HSA-8955332
O00268,R-HSA-5676590
O00268,R-HSA-196757
O00268,R-HSA-9013149
O00268,R-HSA-3238698
O00268,R-HSA-933543
O00270,R-HSA-9683610
O00270,R-HSA-196299
O00273,R-HSA-5358346
O00291,R-HSA-5690714
O00291,R-HSA-8866654
O00291,R-HSA-416476
O00292,R-HSA-375276
O00292,R-HSA-5610785
O00292,R-HSA-9609690
O00300,R-HSA-4570464
O00303,R-HSA-419408
O00303,R-HSA-450520
O00303,R-HSA-6807505
O00303,R-HSA-6781827
O00303,R-HSA-8852276
O00303,R-HSA-6798695
O00305,R-HSA-4086398
O00305,R-HSA-9013149
O00308,R-HSA-76071
O00308,R-HSA-2871837
O00308,R-HSA-749476
O00308,R-HSA-6804756
O00308,R-HSA-9710421
O00311,R-HSA-1474244
O00311,R-HSA-428542
O00311,R-HSA-6798695
O00327,R-HSA-5687128
O00327,R-HSA-5419276
O00327,R-HSA-399955
O00327,R-HSA-5654228
O00327,R-HSA-5218900
O00329,R-HSA-8980692
O00329,R-HSA-5655253
O00329,R-HSA-202733
O00329,R-HSA-6784531
O00329,R-HSA-5628897
O00329,R-HSA-165054
O00329,R-HSA-5689880
O00329,R-HSA-5368286
O00329,R-HSA-381426
O00329,R-HSA-456926
O00329,R-HSA-9702509
O00329,R-HSA-427413
O00329,R-HSA-5654219
O00330,R-HSA-983170
O00330,R-HSA-5617472
O00330,R-HSA-212676
O00330,R-HSA-1268020
O00337,R-HSA-109704
O00338,R-HSA-8955332
O00341,R-HSA-3772470
O00341,R-HSA-72163
O00391,R-HSA-9696273
O00391,R-HSA-216083
O00391,R-HSA-901032
O00391,R-HSA-176187
O00398,R-HSA-2871796
O00398,R-HSA-381340
O00399,R-HSA-75955
O00399,R-HSA-445355
O00399,R-HSA-416476
O00399,R-HSA-5654726
O00400,R-HSA-2980766
O00400,R-HSA-5693565
O00401,R-HSA-9604323
O00401,R-HSA-5693565
O00401,R-HSA-9664422
O00401,R-HSA-2029481
O00401,R-HSA-9037629
O00401,R-HSA-447041
O00401,R-HSA-8866652
O00401,R-HSA-202424
O00401,R-HSA-72702
O00401,R-HSA-380320
O00401,R-HSA-6804757
O00401,R-HSA-1169091
O00401,R-HSA-6802952
O00401,R-HSA-6791055
O00401,R-HSA-167290
O00401,R-HSA-5683826
O00401,R-HSA-2500257
O00408,R-HSA-72706
O00408,R-HSA-9683673
O00410,R-HSA-4641257
O00411,R-HSA-5689877
O00411,R-HSA-1482839
O00418,R-HSA-179812
O00421,R-HSA-3656237
O00422,R-HSA-211733
O00422,R-HSA-4411364
O00422,R-HSA-9754678
O00425,R-HSA-5655332
O00429,R-HSA-2995383
O00443,R-HSA-186797
O00443,R-HSA-9683673
O00443,R-HSA-1362277
O00443,R-HSA-3108214
O00443,R-HSA-6809371
O00443,R-HSA-5083635
O00444,R-HSA-212436
O00444,R-HSA-8874211
O00444,R-HSA-170984
O00444,R-HSA-9752946
O00444,R-HSA-9033241
O00444,R-HSA-389357
O00444,R-HSA-3270619
O00445,R-HSA-1912408
O00451,R-HSA-2871837
O00451,R-HSA-8854518
O00451,R-HSA-168271
O00459,R-HSA-5250924
O00459,R-HSA-163358
O00459,R-HSA-983168
O00459,R-HSA-1989781
O00459,R-HSA-1483152
O00459,R-HSA-5578775
O00459,R-HSA-975155
O00459,R-HSA-9027277
O00459,R-HSA-9664565
O00459,R-HSA-6798695
O00459,R-HSA-8957275
O00459,R-HSA-9705671
O00459,R-HSA-9013409
O00459,R-HSA-5662702
O00459,R-HSA-9752946
O00459,R-HSA-9620244
O00459,R-HSA-5682910
O00459,R-HSA-5619107
O00459,R-HSA-3769402
O00459,R-HSA-174184
O00459,R-HSA-1461973
O00459,R-HSA-380108
O00459,R-HSA-156902
O00459,R-HSA-187577
O00459,R-HSA-6805567
O00459,R-HSA-190840
O00459,R-HSA-9710421
O00459,R-HSA-6805567
O00459,R-HSA-5625886
O00459,R-HSA-163560
O00459,R-HSA-9648025
O00459,R-HSA-3232142
O00459,R-HSA-9717207
O00459,R-HSA-73980
O00459,R-HSA-383280
O00459,R-HSA-1369062
O00459,R-HSA-5696400
O00459,R-HSA-1650814
O00459,R-HSA-381753
O00459,R-HSA-212436
O00459,R-HSA-983189
O00459,R-HSA-3828062
O00459,R-HSA-186797
O00459,R-HSA-983189
O00459,R-HSA-9020591
O00459,R-HSA-9690406
O00459,R-HSA-416476
O00461,R-HSA-451307
O00462,R-HSA-380972
O00462,R-HSA-174184
O00468,R-HSA-390522
O00468,R-HSA-9707564
O00468,R-HSA-9013026
O00468,R-HSA-69202
O00468,R-HSA-6785807
O00468,R-HSA-9762114
O00468,R-HSA-6807505
O00468,R-HSA-1234176
O00468,R-HSA-419037
O00468,R-HSA-72689
O00468,R-HSA-2168880
O00468,R-HSA-75815
O00468,R-HSA-68877
O00468,R-HSA-5083625
O00468,R-HSA-2730905
O00468,R-HSA-68949
O00468,R-HSA-9627069
O00469,R-HSA-71403
O00470,R-HSA-5625886
O00471,R-HSA-5389840
O00471,R-HSA-6811436
O00471,R-HSA-447041
O00472,R-HSA-156827
O00472,R-HSA-425397
O00476,R-HSA-69481
O00478,R-HSA-2173788
O00481,R-HSA-2173791
O00482-1,R-HSA-3899300
O00482-1,R-HSA-72163
O00482-2,R-HSA-168638
O00482-2,R-HSA-166016
O00482-3,R-HSA-381033
O00482,R-HSA-8951664
O00483,R-HSA-5619113
O00483,R-HSA-202424
O00483,R-HSA-2871837
O00487,R-HSA-9717207
O00487,R-HSA-381340
O00487,R-HSA-877300
O00487,R-HSA-375276
O00487,R-HSA-5218920
O00487,R-HSA-9013405
O00487,R-HSA-6790901
O00487,R-HSA-1660661
O00487,R-HSA-9616222
O00487,R-HSA-72689
O00487,R-HSA-389359
O00487,R-HSA-6814122
O00487,R-HSA-69563
O00487,R-HSA-1632852
O00487,R-HSA-933541
O00487,R-HSA-6798695
O00487,R-HSA-5656169
O00487,R-HSA-1445148
O00487,R-HSA-9759194
O00487,R-HSA-8866654
O00487,R-HSA-9010553
O00487,R-HSA-198933
O00487,R-HSA-4341670
O00487,R-HSA-975956
O00487,R-HSA-9013026
O00487,R-HSA-2871809
O00487,R-HSA-5620924
O00487,R-HSA-5617472
O00487,R-HSA-5467348
O00487,R-HSA-6798695
O00487,R-HSA-9013149
O00487,R-HSA-2142688
O00487,R-HSA-170660
O00487,R-HSA-5368286
O00487,R-HSA-3371453
O00487,R-HSA-9615710
O00487,R-HSA-72163
O00487,R-HSA-70221
O00487,R-HSA-983168
O00487,R-HSA-6798695
O00487,R-HSA-1663150
O00487,R-HSA-6783783
O00487,R-HSA-173623
O00487,R-HSA-5357786
O00487,R-HSA-201722
O00487,R-HSA-141444
O00487,R-HSA-167162
O00487,R-HSA-181429
O00487,R-HSA-418889
O00487,R-HSA-5250968
O00487,R-HSA-2029485
O00487,R-HSA-418555
O00487,R-HSA-8950505
O00487,R-HSA-5689603
O00487,R-HSA-913709
O00487,R-HSA-1170546
O00487,R-HSA-170670
O00487,R-HSA-72706
O00487,R-HSA-9639775
O00487,R-HSA-9717207
O00487,R-HSA-71064
O00499,R-HSA-9013407
O00501,R-HSA-9664422
O00501,R-HSA-3928665
O00505,R-HSA-75105
O00505,R-HSA-6802952
O00512,R-HSA-674695
O00512,R-HSA-5693571
O00519,R-HSA-9633012
O00533,R-HSA-399997
O00541,R-HSA-912446
O00548,R-HSA-5673001
O00548,R-HSA-75102
O00548,R-HSA-5663213
O00548,R-HSA-392451
O00548,R-HSA-8939902
O00548,R-HSA-110331
O00548,R-HSA-5579020
O00548,R-HSA-6781823
O00548,R-HSA-1296041
O00555,R-HSA-165158
O00555,R-HSA-6782135
O00559,R-HSA-6790901
O00560,R-HSA-9013149
O00560,R-HSA-445355
O00560,R-HSA-5689880
O00560,R-HSA-3214847
O00560,R-HSA-9673770
O00562,R-HSA-196025
O00566,R-HSA-6798695
O00566,R-HSA-156827
O00567,R-HSA-164944
O00567,R-HSA-110373
O00567,R-HSA-416476
O00571,R-HSA-5625970
O00574,R-HSA-6781827
O00574,R-HSA-77075
O00584,R-HSA-977225
O00585,R-HSA-1483191
O00585,R-HSA-72163
O00587,R-HSA-349425
O00590,R-HSA-418594
O00602,R-HSA-525793
O00602,R-HSA-9013148
O00602,R-HSA-376176
O00602,R-HSA-427413
O00622,R-HSA-432040
O00622,R-HSA-5696395
O00623,R-HSA-1369062
O00623,R-HSA-190861
O00623,R-HSA-72649
O00623,R-HSA-400253
O00625,R-HSA-9696270
O00626,R-HSA-877312
O00626,R-HSA-9033241
O00626,R-HSA-389356
O00628,R-HSA-3134963
O00628,R-HSA-76061
O00629,R-HSA-8939245
O00629,R-HSA-2871809
O00631,R-HSA-159236
O00631,R-HSA-3232142
O00634,R-HSA-5696400
O00635,R-HSA-139853
O00712,R-HSA-427413
O00712,R-HSA-5687128
O00716,R-HSA-8856828
O00716,R-HSA-8951664
O00716,R-HSA-437239
O00716,R-HSA-2565942
O00716,R-HSA-2029481
O00716,R-HSA-6785807
O00716,R-HSA-192823
O00743,R-HSA-418594
O00743,R-HSA-6802955
O00744,R-HSA-202424
O00744,R-HSA-180585
O00744,R-HSA-6791226
O00744,R-HSA-1234176
O00746,R-HSA-2408557
O00748,R-HSA-6807878
O00748,R-HSA-5389840
O00750,R-HSA-4615885
O00754,R-HSA-9664422
O00754,R-HSA-9663199
O00755,R-HSA-5625886
O00755,R-HSA-174437
O00755,R-HSA-2894862
O00757,R-HSA-2871809
O00762,R-HSA-5358752
O00762,R-HSA-8866652
O00762,R-HSA-9717301
O00762,R-HSA-349425
O00762,R-HSA-5610785
O00762,R-HSA-9020702
O00762,R-HSA-2022928
O00762,R-HSA-1502540
O00762,R-HSA-4641257
O00762,R-HSA-180585
O00762,R-HSA-422356
O00762,R-HSA-9668328
O00762,R-HSA-8951664
O00762,R-HSA-177929
O00762,R-HSA-182971
O00762,R-HSA-5689880
O00762,R-HSA-2426168
O00762,R-HSA-5674400
O00762,R-HSA-2022923
O00763,R-HSA-196783
O00763,R-HSA-9707564
O00763,R-HSA-2029482
O00763,R-HSA-983695
O00764,R-HSA-69601
O00764,R-HSA-877312
O00767,R-HSA-418555
O00767,R-HSA-380972
O00767,R-HSA-9609690
O05442,R-HSA-400042
O14490,R-HSA-2173791
O14490,R-HSA-180534
O14492,R-HSA-2871809
O14492,R-HSA-1369062
O14493,R-HSA-9705671
O14494,R-HSA-382556
O14495,R-HSA-6798695
O14497,R-HSA-5663220
O14497,R-HSA-4086398
O14498,R-HSA-5628897
O14503,R-HSA-72165
O14508,R-HSA-389957
O14508,R-HSA-8866904
O14508,R-HSA-73779
O14508,R-HSA-8980692
O14511,R-HSA-9013148
O14511,R-HSA-6805567
O14511,R-HSA-5610783
O14511,R-HSA-69091
O14511,R-HSA-1839122
O14511,R-HSA-380259
O14511,R-HSA-8876198
O14511,R-HSA-1855167
O14511,R-HSA-6782210
O14511,R-HSA-2173789
O14511,R-HSA-2559582
O14511,R-HSA-380320
O14511,R-HSA-5617472
O14511,R-HSA-1461957
O14511,R-HSA-749476
O14511,R-HSA-4086398
O14511,R-HSA-5687128
O14511,R-HSA-375276
O14511,R-HSA-72706
O14511,R-HSA-8856828
O14511,R-HSA-9749641
O14520,R-HSA-352230
O14520,R-HSA-5576886
O14521,R-HSA-6802955
O14521,R-HSA-9013404
O14526,R-HSA-380108
O14526,R-HSA-5632684
O14531,R-HSA-3928663
O14543,R-HSA-75105
O14543,R-HSA-5627083
O14543,R-HSA-114608
O14543,R-HSA-9013408
O14543,R-HSA-5358346
O14543,R-HSA-446203
O14543,R-HSA-9018519
O14543,R-HSA-190370
O14543,R-HSA-4551638
O14543,R-HSA-198933
O14543,R-HSA-416572
O14543,R-HSA-432040
O14543,R-HSA-9022692
O14543,R-HSA-381042
O14543,R-HSA-9752946
O14544,R-HSA-2871809
O14544,R-HSA-9635465
O14544,R-HSA-5663220
O14548,R-HSA-983168
O14548,R-HSA-9013026
O14548,R-HSA-70221
O14556,R-HSA-173623
O14556,R-HSA-975956
O14556,R-HSA-381042
O14559,R-HSA-2022090
O14559,R-HSA-8963684
O14559,R-HSA-69017
O14561,R-HSA-432040
O14561,R-HSA-4420332
O14561,R-HSA-8862803
O14561,R-HSA-1650814
O14576,R-HSA-5610787
O14576,R-HSA-5655332
O14576,R-HSA-937072
O14576,R-HSA-159227
O14576,R-HSA-8939236
O14576,R-HSA-5218921
O14576,R-HSA-5205685
O14576,R-HSA-5689896
O14576,R-HSA-9705671
O14576,R-HSA-3238698
O14576,R-HSA-209560
O14576,R-HSA-198933
O14576,R-HSA-176974
O14578-3,R-HSA-193692
O14578-3,R-HSA-3065676
O14578-3,R-HSA-163560
O14578-3,R-HSA-5693565
O14578-3,R-HSA-72203
O14578-3,R-HSA-983695
O14578,R-HSA-9648895
O14578,R-HSA-6802946
O14578,R-HSA-1912408
O14578,R-HSA-416476
O14578,R-HSA-6783310
O14578,R-HSA-6782315
O14579,R-HSA-674695
O14579,R-HSA-202433
O14581,R-HSA-983189
O14594,R-HSA-2173795
O14594,R-HSA-5689880
O14594,R-HSA-3238698
O14594,R-HSA-674695
O14594,R-HSA-418592
O14594,R-HSA-72163
O14594,R-HSA-5654733
O14594,R-HSA-512988
O14594,R-HSA-2151201
O14594,R-HSA-110331
O14594,R-HSA-3656243
O14594,R-HSA-2142789
O14594,R-HSA-8952158
O14595,R-HSA-6784531
O14607,R-HSA-2029481
O14610,R-HSA-9704331
O14610,R-HSA-1250196
O14610,R-HSA-72695
O14610,R-HSA-1362277
O14610,R-HSA-180534
O14610,R-HSA-3769402
O14610,R-HSA-5358751
O14610,R-HSA-5173214
O14610,R-HSA-5578749
O14610,R-HSA-5694530
O14610,R-HSA-9752946
O14610,R-HSA-375165
O14610,R-HSA-180585
O14610,R-HSA-381038
O14610,R-HSA-5654693
O14610,R-HSA-9013148
O14610,R-HSA-186763
O14610,R-HSA-69017
O14610,R-HSA-8853659
O14610,R-HSA-5626467
O14610,R-HSA-5602636
O14610,R-HSA-156902
O14610,R-HSA-6811436
O14610,R-HSA-166663
O14610,R-HSA-72764
O14610,R-HSA-936837
O14610,R-HSA-381676
O14610,R-HSA-166016
O14610,R-HSA-9665348
O14610,R-HSA-9634597
O14610,R-HSA-389661
O14610,R-HSA-8849932
O14610,R-HSA-9679191
O14613,R-HSA-73762
O14613,R-HSA-75955
O14613,R-HSA-9619483
O14618,R-HSA-5638303
O14618,R-HSA-416476
O14625,R-HSA-4641258
O14625,R-HSA-9013148
O14628,R-HSA-2691232
O14633,R-HSA-68867
O14638,R-HSA-2029482
O14639,R-HSA-5389840
O14640,R-HSA-5619089
O14640,R-HSA-5693616
O14640,R-HSA-5610785
O14640,R-HSA-6783310
O14640,R-HSA-174178
O14640,R-HSA-5358751
O14640,R-HSA-2197563
O14640,R-HSA-2871809
O14640,R-HSA-5693571
O14640,R-HSA-5389840
O14640,R-HSA-2672351
O14641,R-HSA-418555
O14641,R-HSA-8950505
O14641,R-HSA-166208
O14641,R-HSA-9013423
O14641,R-HSA-5368286
O14641,R-HSA-9752946
O14641,R-HSA-2022923
O14641,R-HSA-8854518
O14641,R-HSA-8854518
O14641,R-HSA-392451
O14641,R-HSA-2219530
O14641,R-HSA-977443
O14641,R-HSA-204005
O14641,R-HSA-174362
O14641,R-HSA-168928
O14641,R-HSA-432720
O14646,R-HSA-2871837
O14649,R-HSA-380284
O14649,R-HSA-5419276
O14653,R-HSA-198753
O14653,R-HSA-5610787
O14653,R-HSA-197264
O14653,R-HSA-5625886
O14653,R-HSA-901032
O14654,R-HSA-1461957
O14656,R-HSA-8875555
O14657,R-HSA-5675221
O14662,R-HSA-983168
O14662,R-HSA-5689877
O14672,R-HSA-5673001
O14672,R-HSA-1660499
O14672,R-HSA-2162123
O14672,R-HSA-611105
O14672,R-HSA-9615933
O14672,R-HSA-425986
O14672,R-HSA-352230
O14672,R-HSA-420029
O14672,R-HSA-373076
O14672,R-HSA-9664422
O14672,R-HSA-5620922
O14672,R-HSA-209560
O14672,R-HSA-5621480
O14672,R-HSA-111446
O14672,R-HSA-3899300
O14672,R-HSA-420092
O14678,R-HSA-112043
O14678,R-HSA-162588
O14678,R-HSA-381753
O14684,R-HSA-6794361
O14686,R-HSA-983695
O14686,R-HSA-76071
O14686,R-HSA-422356
O14686,R-HSA-8936459
O14686,R-HSA-428930
O14709,R-HSA-5419276
O14717,R-HSA-418555
O14718,R-HSA-380270
O14718,R-HSA-375276
O14727,R-HSA-9660821
O14727,R-HSA-9609690
O14727,R-HSA-111463
O14727,R-HSA-68877
O14727,R-HSA-427359
O14727,R-HSA-400206
O14727,R-HSA-5617833
O14727,R-HSA-1989781
O14727,R-HSA-3899300
O14730,R-HSA-2454202
O14732,R-HSA-381426
O14733,R-HSA-5663213
O14733,R-HSA-6798695
O14733,R-HSA-72203
O14733,R-HSA-110314
O14734,R-HSA-1236974
O14734,R-HSA-180585
O14734,R-HSA-983168
O14734,R-HSA-9660821
O14734,R-HSA-5365859
O14734,R-HSA-9634597
O14735,R-HSA-9013423
O14744,R-HSA-2644606
O14744,R-HSA-6799198
O14744,R-HSA-2046106
O14746,R-HSA-975144
O14746,R-HSA-71384
O14756,R-HSA-2871809
O14757,R-HSA-381426
O14757,R-HSA-5689603
O14757,R-HSA-2500257
O14757,R-HSA-9610379
O14757,R-HSA-399956
O14757,R-HSA-195253
O14757,R-HSA-8939902
O14757,R-HSA-450408
O14757,R-HSA-5205685
O14757,R-HSA-192823
O14763,R-HSA-975957
O14763,R-HSA-9664873
O14763,R-HSA-2243919
O14763,R-HSA-351202
O14763,R-HSA-9027284
O14763,R-HSA-9013422
O14763,R-HSA-1169091
O14763,R-HSA-2029482
O14771,R-HSA-2871837
O14772,R-HSA-9679191
O14773,R-HSA-2454202
O14775-1,R-HSA-9013149
O14775-1,R-HSA-5621480
O14775,R-HSA-416476
O14775,R-HSA-198323
O14775,R-HSA-5621575
O14775,R-HSA-9013405
O14775,R-HSA-4085377
O14775,R-HSA-4615885
O14775,R-HSA-8951664
O14775,R-HSA-5693607
O14775,R-HSA-5083625
O14775,R-HSA-983695
O14775,R-HSA-8878166
O14775,R-HSA-6785807
O14775,R-HSA-211999
O14775,R-HSA-2559585
O14775,R-HSA-112382
O14775,R-HSA-180585
O14775,R-HSA-349425
O14775,R-HSA-2173791
O14775,R-HSA-5619110
O14775,R-HSA-5674400
O14775,R-HSA-427413
O14775,R-HSA-381340
O14775,R-HSA-933543
O14775,R-HSA-8873719
O14775,R-HSA-1221632
O14775,R-HSA-1799339
O14775,R-HSA-432040
O14775,R-HSA-1268020
O14775,R-HSA-1433557
O14775,R-HSA-167200
O14775,R-HSA-9013508
O14775,R-HSA-877300
O14775,R-HSA-72764
O14777,R-HSA-5654689
O14777,R-HSA-2122947
O14777,R-HSA-5678895
O14777,R-HSA-180534
O14777,R-HSA-6803204
O14777,R-HSA-5628897
O14782,R-HSA-8964315
O14782,R-HSA-4420332
O14782,R-HSA-75955
O14782,R-HSA-72187
O14782,R-HSA-5250924
O14786,R-HSA-2024101
O14786,R-HSA-156902
O14786,R-HSA-4411364
O14786,R-HSA-9020702
O14786,R-HSA-5576892
O14786,R-HSA-5628897
O14786,R-HSA-9752946
O14786,R-HSA-5635838
O14786,R-HSA-6791226
O14786,R-HSA-9752946
O14788,R-HSA-5654228
O14788,R-HSA-1257604
O14788,R-HSA-1660514
O14791,R-HSA-383280
O14791,R-HSA-2672351
O14791,R-HSA-72731
O14792,R-HSA-9018519
O14793,R-HSA-216083
O14795,R-HSA-4641257
O14795,R-HSA-3214841
O14795,R-HSA-9627069
O14795,R-HSA-452723
O14795,R-HSA-9639288
O14796,R-HSA-4086398
O14798,R-HSA-6805567
O14802,R-HSA-1855204
O14802,R-HSA-933542
O14802,R-HSA-9660821
O14802,R-HSA-2029482
O14802,R-HSA-211994
O14802,R-HSA-450408
O14802,R-HSA-72165
O14802,R-HSA-8951664
O14802,R-HSA-204174
O14802,R-HSA-9013407
O14804,R-HSA-140875
O14804,R-HSA-9031628
O14804,R-HSA-2454202
O14807,R-HSA-76066
O14807,R-HSA-2454202
O14807,R-HSA-2454202
O14810,R-HSA-5620924
O14810,R-HSA-352230
O14810,R-HSA-4641263
O14810,R-HSA-1369062
O14810,R-HSA-432040
O14810,R-HSA-1912408
O14815,R-HSA-3108214
O14818,R-HSA-8941858
O14818,R-HSA-6804115
O14818,R-HSA-9701192
O14818,R-HSA-174178
O14818,R-HSA-2454202
O14818,R-HSA-909733
O14818,R-HSA-6802946
O14818,R-HSA-9009391
O14818,R-HSA-159740
O14818,R-HSA-3769402
O14818,R-HSA-8934593
O14818,R-HSA-2871809
O14818,R-HSA-1538133
O14818,R-HSA-5173214
O14818,R-HSA-418885
O14818,R-HSA-190873
O14818,R-HSA-5626978
O14818,R-HSA-444257
O14818,R-HSA-975956
O14818,R-HSA-9609690
O14818,R-HSA-418594
O14818,R-HSA-2871809
O14818,R-HSA-9660821
O14818,R-HSA-5663213
O14818,R-HSA-3214815
O14818,R-HSA-2214320
O14818,R-HSA-8955332
O14818,R-HSA-212300
O14818,R-HSA-2408557
O14818,R-HSA-141444
O14818,R-HSA-427975
O14818,R-HSA-6811558
O14818,R-HSA-68949
O14818,R-HSA-9013409
O14818,R-HSA-2206285
O14818,R-HSA-2122947
O14818,R-HSA-6782210
O14818,R-HSA-983231
O14818,R-HSA-3359454
O14818,R-HSA-9603505
O14818,R-HSA-75815
